delivery_partner_id,partner_name,city,vehicle_type,employment_type,avg_rating,is_active
DP01247,Deepak N,Delhi,Bike,Full-time,4.1,Y
DP10575,Pooja Q,Mumbai,Scooter,Full-time,4.37,N
DP12257,Manoj V,Bengaluru,Scooter,Part-time,4.29,Y
DP05339,Arjun A,Chennai,Scooter,Full-time,4.46,Y
DP10117,Amit B,Ahmedabad,Car,Full-time,4.51,Y
DP13173,Santosh F,Bengaluru,Bike,Full-time,4.64,Y
DP02028,Neha V,Kolkata,Bike,Contract,4.21,Y
DP12843,Shreya X,Bengaluru,Scooter,Contract,4.17,Y
DP02314,Suresh X,Delhi,Scooter,Part-time,4.15,Y
DP02969,Priya J,Kolkata,Scooter,Part-time,4.7,Y
DP05895,Kiran N,Kolkata,Scooter,Contract,4.3,Y
DP04634,Shreya U,Mumbai,Cycle,Contract,4.21,Y
DP09761,Kiran B,Delhi,Scooter,Part-time,4.51,Y
DP06906,Manoj J,Delhi,Bike,Contract,4.27,Y
DP09554,Ravi N,Bengaluru,Bike,Full-time,4.23,Y
DP06746,Amit W,Mumbai,Bike,Full-time,4.15,Y
DP13138,Pooja T,Ahmedabad,Bike,Full-time,3.98,N
DP05190,Pooja M,Bengaluru,Bike,Contract,3.72,Y
DP07279,Sneha H,Kolkata,Scooter,Full-time,4.25,Y
DP08501,Kiran F,Hyderabad,Scooter,Contract,4.18,Y
DP06642,Shreya C,Bengaluru,Bike,Part-time,3.72,Y
DP01264,Nikhil K,Chennai,Bike,Contract,4.06,Y
DP12302,Manoj U,Kolkata,Scooter,Part-time,3.97,Y
DP03259,Pooja M,Ahmedabad,Scooter,Full-time,4.4,Y
DP08995,Nikhil K,Kolkata,Bike,Full-time,3.94,Y
DP05585,Vikas T,Ahmedabad,Scooter,Full-time,4.39,Y
DP10392,Suresh C,Bengaluru,Bike,Full-time,4.4,Y
DP04724,Priya B,Pune,Bike,Part-time,4.82,Y
DP02151,Santosh Y,Hyderabad,Car,Part-time,3.54,Y
DP04471,Shreya C,Chennai,Bike,Full-time,4.6,Y
DP00866,Rakesh N,Bengaluru,Scooter,Part-time,4.41,Y
DP01779,Rahul M,Pune,Bike,Full-time,4.21,N
DP06772,Amit G,Delhi,Cycle,Full-time,4.0,Y
DP14225,Amit V,Delhi,Scooter,Contract,4.21,Y
DP10678,Nikhil R,Pune,Scooter,Contract,3.72,N
DP02926,Suresh I,Bengaluru,Bike,Part-time,4.53,Y
DP13603,Manoj W,Bengaluru,Scooter,Full-time,3.91,Y
DP12074,Ananya S,Ahmedabad,Scooter,Full-time,3.94,Y
DP11481,Sneha F,Ahmedabad,Bike,Part-time,4.35,N
DP00370,Arjun T,Delhi,Bike,Part-time,4.42,Y
DP14156,Manoj P,Pune,Cycle,Contract,4.35,N
DP13577,Santosh I,Mumbai,Bike,Part-time,3.93,Y
DP08750,Rahul K,Hyderabad,Scooter,Full-time,4.45,Y
DP14688,Pooja U,Kolkata,Bike,Full-time,4.42,Y
DP09656,Suresh I,Delhi,Bike,Full-time,3.99,Y
DP14821,Rahul K,Mumbai,Bike,Full-time,3.79,Y
DP10336,Vikas K,Bengaluru,Scooter,Full-time,4.06,Y
DP06334,Meena K,Ahmedabad,Bike,Full-time,4.43,Y
DP09394,Meena J,Ahmedabad,Scooter,Full-time,4.03,Y
DP07416,Amit T,Pune,Scooter,Part-time,4.46,Y
DP04282,Rahul T,Kolkata,Scooter,Full-time,4.2,Y
DP01509,Vikas F,Kolkata,Bike,Contract,4.06,Y
DP12684,Rahul G,Bengaluru,Bike,Full-time,4.49,Y
DP01908,Sneha D,Mumbai,Scooter,Full-time,4.26,N
DP08682,Deepak B,Kolkata,Scooter,Part-time,4.32,Y
DP01564,Shreya R,Bengaluru,Scooter,Full-time,3.91,Y
DP02446,Suresh B,Bengaluru,Bike,Full-time,4.07,Y
DP10961,Santosh R,Mumbai,Scooter,Full-time,4.56,Y
DP14498,Santosh X,Chennai,Scooter,Contract,4.36,Y
DP01086,Ravi N,Ahmedabad,Bike,Full-time,3.92,Y
DP02474,Sneha P,Ahmedabad,Bike,Part-time,4.77,Y
DP07256,Ananya B,Chennai,Bike,Full-time,4.07,Y
DP01956,Sneha D,Delhi,Bike,Contract,4.81,Y
DP05347,Nikhil D,Pune,Bike,Part-time,4.28,Y
DP08291,Vikas M,Delhi,Scooter,Full-time,4.44,Y
DP14242,Kiran K,Bengaluru,Scooter,Full-time,4.04,Y
DP13911,Divya W,Hyderabad,Scooter,Full-time,4.56,Y
DP10355,Divya N,Mumbai,Cycle,Contract,4.18,Y
DP13508,Ravi J,Hyderabad,Cycle,Part-time,3.79,Y
DP10624,Ananya X,Bengaluru,Scooter,Part-time,4.12,Y
DP01715,Suresh F,Chennai,Bike,Full-time,3.72,N
DP03980,Priya W,Delhi,Cycle,Contract,4.73,Y
DP10159,Pooja J,Delhi,Scooter,Part-time,3.99,Y
DP08065,Sneha M,Delhi,Scooter,Full-time,4.07,Y
DP11765,Neha C,Bengaluru,Scooter,Part-time,4.01,Y
DP09765,Arjun N,Ahmedabad,Bike,Full-time,4.06,N
DP09717,Suresh S,Bengaluru,Scooter,Part-time,4.31,Y
DP06714,Kiran B,Bengaluru,Cycle,Full-time,4.43,N
DP11985,Shreya V,Kolkata,Scooter,Full-time,4.24,Y
DP05824,Shreya A,Hyderabad,Bike,Part-time,3.8,Y
DP01538,Ananya G,Hyderabad,Bike,Full-time,4.38,N
DP14835,Neha W,Bengaluru,Bike,Part-time,4.16,Y
DP05137,Pooja Q,Kolkata,Cycle,Part-time,3.73,Y
DP13814,Sneha N,Mumbai,Scooter,Part-time,3.97,Y
DP11151,Ravi V,Ahmedabad,Bike,Contract,4.33,Y
DP01365,Arjun Q,Ahmedabad,Bike,Contract,4.16,Y
DP10082,Pooja F,Mumbai,Bike,Full-time,3.52,Y
DP09183,Priya D,Mumbai,Bike,Full-time,3.88,Y
DP09311,Ravi B,Pune,Bike,Full-time,3.53,N
DP13403,Neha O,Chennai,Bike,Contract,3.66,Y
DP07120,Divya U,Mumbai,Scooter,Full-time,3.68,Y
DP00987,Arjun O,Bengaluru,Scooter,Contract,4.77,Y
DP05889,Vikas H,Kolkata,Cycle,Part-time,4.16,N
DP10394,Neha I,Kolkata,Scooter,Part-time,4.24,Y
DP12173,Rahul U,Mumbai,Bike,Part-time,4.17,Y
DP02315,Deepak X,Kolkata,Scooter,Contract,4.74,Y
DP14846,Vikas G,Bengaluru,Cycle,Full-time,4.29,Y
DP14459,Deepak V,Chennai,Bike,Part-time,4.04,Y
DP03298,Rahul N,Delhi,Scooter,Full-time,4.53,Y
DP12284,Vikas D,Bengaluru,Scooter,Part-time,4.55,Y
DP12161,Ananya F,Bengaluru,Bike,Part-time,4.46,N
DP03601,Deepak H,Mumbai,Bike,Full-time,3.63,Y
DP01306,Divya O,Pune,Cycle,Contract,3.71,Y
DP01055,Manoj Q,Pune,Bike,Part-time,4.19,Y
DP05384,Sneha N,Bengaluru,Scooter,Full-time,4.48,Y
DP11189,Pooja O,Kolkata,Scooter,Full-time,4.0,Y
DP12062,Vikas L,Delhi,Bike,Full-time,4.18,Y
DP13645,Shreya O,Hyderabad,Car,Full-time,4.75,Y
DP05696,Meena P,Delhi,Scooter,Full-time,4.09,Y
DP11938,Pooja R,Delhi,Cycle,Full-time,4.82,N
DP06363,Shreya Y,Bengaluru,Bike,Part-time,4.52,Y
DP01048,Pooja T,Delhi,Scooter,Part-time,4.03,Y
DP08477,Divya G,Kolkata,Scooter,Full-time,4.52,Y
DP05262,Nikhil L,Kolkata,Cycle,Full-time,3.58,Y
DP08987,Vikas G,Kolkata,Bike,Contract,4.76,Y
DP14292,Amit E,Kolkata,Scooter,Contract,3.92,Y
DP05644,Divya Z,Kolkata,Scooter,Full-time,3.95,Y
DP00869,Rahul B,Kolkata,Bike,Full-time,4.45,Y
DP14428,Kiran F,Bengaluru,Cycle,Part-time,3.99,Y
DP12110,Deepak H,Bengaluru,Scooter,Full-time,4.25,Y
DP12339,Manoj J,Bengaluru,Bike,Full-time,4.41,Y
DP02796,Priya L,Bengaluru,Scooter,Full-time,4.52,Y
DP04211,Shreya S,Delhi,Bike,Full-time,4.47,Y
DP03114,Manoj P,Ahmedabad,Bike,Contract,4.19,Y
DP08993,Shreya P,Mumbai,Bike,Part-time,3.93,Y
DP05226,Sneha X,Hyderabad,Scooter,Part-time,4.46,Y
DP11802,Nikhil P,Bengaluru,Scooter,Contract,4.2,Y
DP08339,Rahul A,Hyderabad,Cycle,Contract,4.25,Y
DP00696,Shreya Y,Chennai,Scooter,Part-time,4.63,Y
DP01512,Rakesh B,Kolkata,Scooter,Full-time,4.09,Y
DP02292,Ananya J,Kolkata,Scooter,Full-time,4.27,Y
DP02417,Nikhil R,Hyderabad,Bike,Part-time,4.19,Y
DP07146,Rahul L,Kolkata,Scooter,Full-time,4.26,Y
DP03607,Divya E,Kolkata,Bike,Part-time,3.32,Y
DP03045,Nikhil M,Kolkata,Bike,Full-time,4.03,Y
DP02326,Divya Q,Chennai,Bike,Full-time,3.98,Y
DP09688,Meena K,Pune,Scooter,Full-time,4.06,Y
DP01292,Arjun P,Mumbai,Bike,Full-time,4.16,Y
DP13099,Sneha S,Bengaluru,Scooter,Full-time,4.35,Y
DP06823,Amit Q,Bengaluru,Car,Part-time,4.28,Y
DP03052,Sneha Q,Bengaluru,Cycle,Full-time,4.29,Y
DP00937,Pooja Q,Ahmedabad,Car,Full-time,4.46,Y
DP04458,Rahul D,Bengaluru,Bike,Full-time,3.73,Y
DP14430,Priya G,Bengaluru,Bike,Full-time,4.14,Y
DP06377,Arjun X,Mumbai,Scooter,Contract,4.04,Y
DP02896,Ravi U,Hyderabad,Bike,Full-time,4.54,Y
DP01088,Nikhil S,Bengaluru,Bike,Full-time,3.91,Y
DP14284,Divya V,Bengaluru,Bike,Contract,5.0,Y
DP02522,Priya Y,Ahmedabad,Car,Full-time,3.82,N
DP14531,Meena G,Delhi,Bike,Full-time,4.43,Y
DP04512,Deepak D,Delhi,Cycle,Contract,4.52,Y
DP02757,Ravi H,Hyderabad,Scooter,Contract,4.23,Y
DP05361,Priya H,Delhi,Bike,Full-time,4.26,Y
DP11434,Santosh U,Delhi,Bike,Full-time,3.77,Y
DP03314,Ananya Q,Mumbai,Bike,Full-time,4.58,N
DP12590,Ananya Q,Kolkata,Bike,Contract,4.06,Y
DP07965,Manoj B,Pune,Scooter,Full-time,4.35,Y
DP13048,Kiran M,Kolkata,Scooter,Full-time,4.2,Y
DP00401,Manoj H,Bengaluru,Bike,Full-time,4.09,Y
DP03496,Kiran T,Mumbai,Scooter,Full-time,4.3,Y
DP07128,Priya U,Hyderabad,Cycle,Contract,4.2,Y
DP02820,Ananya U,Hyderabad,Bike,Part-time,3.77,N
DP11675,Ravi Y,Kolkata,Scooter,Part-time,4.13,N
DP08183,Sneha W,Pune,Bike,Contract,3.88,Y
DP14535,Pooja Q,Hyderabad,Scooter,Contract,4.0,Y
DP03795,Deepak I,Mumbai,Car,Full-time,4.21,Y
DP04713,Pooja U,Ahmedabad,Bike,Part-time,4.27,Y
DP05803,Vikas W,Kolkata,Scooter,Part-time,4.12,N
DP08088,Vikas R,Chennai,Cycle,Contract,4.09,Y
DP04498,Pooja A,Mumbai,Scooter,Full-time,4.84,Y
DP06636,Rakesh Y,Mumbai,Scooter,Contract,4.34,Y
DP05632,Vikas R,Kolkata,Scooter,Full-time,4.25,Y
DP10035,Shreya B,Bengaluru,Scooter,Full-time,4.18,Y
DP03846,Arjun R,Mumbai,Car,Full-time,4.59,Y
DP06105,Sneha Z,Pune,Cycle,Contract,4.34,Y
DP12780,Divya C,Pune,Bike,Full-time,4.01,Y
DP02125,Shreya H,Pune,Scooter,Full-time,3.93,N
DP08043,Arjun O,Mumbai,Scooter,Contract,4.04,Y
DP11507,Arjun D,Delhi,Scooter,Full-time,4.72,Y
DP09837,Deepak C,Mumbai,Bike,Full-time,4.38,Y
DP04432,Sneha A,Kolkata,Scooter,Full-time,4.08,Y
DP09458,Kiran H,Pune,Car,Full-time,4.09,Y
DP00011,Amit G,Chennai,Cycle,Part-time,4.56,Y
DP06154,Priya D,Hyderabad,Bike,Contract,3.89,Y
DP03742,Pooja Y,Mumbai,Bike,Full-time,3.65,Y
DP07564,Vikas H,Hyderabad,Scooter,Full-time,4.12,Y
DP04374,Shreya Q,Delhi,Cycle,Contract,4.18,Y
DP01268,Divya N,Ahmedabad,Cycle,Full-time,4.29,Y
DP12195,Neha Q,Delhi,Cycle,Part-time,4.26,Y
DP06014,Priya X,Mumbai,Scooter,Part-time,4.03,Y
DP05695,Sneha J,Ahmedabad,Scooter,Part-time,4.17,Y
DP03721,Pooja S,Kolkata,Scooter,Part-time,4.29,N
DP11454,Meena K,Mumbai,Bike,Full-time,4.12,Y
DP10032,Suresh J,Hyderabad,Bike,Part-time,4.24,Y
DP13681,Nikhil P,Delhi,Scooter,Contract,4.13,N
DP13983,Santosh M,Mumbai,Bike,Full-time,4.22,Y
DP14306,Kiran R,Pune,Cycle,Contract,4.2,Y
DP05735,Neha J,Ahmedabad,Bike,Part-time,4.05,Y
DP00948,Neha E,Bengaluru,Bike,Full-time,4.54,Y
DP13201,Suresh P,Kolkata,Bike,Full-time,4.18,Y
DP08251,Santosh U,Hyderabad,Scooter,Contract,4.24,Y
DP01167,Pooja Y,Bengaluru,Bike,Full-time,4.32,Y
DP10317,Ravi B,Ahmedabad,Car,Full-time,3.87,Y
DP10198,Sneha Y,Delhi,Scooter,Full-time,3.94,Y
DP10097,Deepak V,Chennai,Scooter,Full-time,4.2,Y
DP08093,Neha P,Hyderabad,Cycle,Part-time,4.14,Y
DP05975,Rahul Y,Pune,Cycle,Full-time,4.17,Y
DP00144,Neha U,Mumbai,Scooter,Part-time,4.05,Y
DP08916,Divya T,Bengaluru,Bike,Part-time,4.12,Y
DP12909,Sneha D,Bengaluru,Bike,Full-time,4.62,Y
DP07277,Rakesh R,Bengaluru,Bike,Full-time,4.19,Y
DP09892,Deepak A,Delhi,Cycle,Full-time,4.24,Y
DP11186,Rahul A,Chennai,Bike,Full-time,4.54,Y
DP04291,Divya W,Kolkata,Scooter,Part-time,4.23,N
DP10451,Rakesh O,Pune,Cycle,Full-time,4.37,Y
DP04895,Neha K,Bengaluru,Bike,Contract,4.17,Y
DP06299,Manoj U,Mumbai,Bike,Part-time,4.32,Y
DP08459,Rahul O,Bengaluru,Bike,Full-time,3.93,Y
DP06682,Shreya W,Kolkata,Bike,Contract,4.32,N
DP14626,Santosh R,Bengaluru,Car,Contract,4.28,Y
DP02718,Rakesh W,Delhi,Bike,Contract,4.32,Y
DP06946,Kiran I,Ahmedabad,Bike,Part-time,3.52,Y
DP09898,Nikhil E,Kolkata,Cycle,Full-time,4.55,Y
DP14423,Priya U,Delhi,Cycle,Full-time,4.32,Y
DP04115,Santosh J,Bengaluru,Cycle,Full-time,4.28,Y
DP13422,Vikas B,Delhi,Bike,Full-time,4.1,Y
DP06049,Deepak J,Hyderabad,Bike,Contract,3.96,N
DP05738,Deepak E,Bengaluru,Cycle,Contract,3.91,N
DP13137,Manoj L,Bengaluru,Bike,Full-time,4.26,Y
DP05258,Vikas A,Chennai,Bike,Full-time,4.34,Y
DP04267,Santosh P,Ahmedabad,Scooter,Full-time,4.41,Y
DP07984,Rahul H,Chennai,Scooter,Full-time,3.65,Y
DP14571,Amit M,Ahmedabad,Scooter,Part-time,4.15,Y
DP01440,Shreya Z,Bengaluru,Cycle,Contract,3.91,Y
DP12871,Divya L,Bengaluru,Scooter,Full-time,4.85,Y
DP09920,Santosh K,Kolkata,Bike,Part-time,4.45,N
DP02694,Sneha K,Delhi,Bike,Full-time,4.37,Y
DP09634,Vikas F,Delhi,Scooter,Part-time,4.4,Y
DP12994,Rahul L,Pune,Car,Full-time,4.41,Y
DP05688,Pooja H,Bengaluru,Bike,Part-time,3.79,Y
DP04624,Suresh Y,Pune,Bike,Part-time,3.74,Y
DP13421,Rahul R,Ahmedabad,Scooter,Full-time,4.11,Y
DP00605,Divya P,Bengaluru,Car,Full-time,4.02,Y
DP11405,Amit S,Pune,Scooter,Full-time,3.61,Y
DP03332,Deepak J,Hyderabad,Bike,Full-time,4.31,Y
DP10274,Priya L,Bengaluru,Scooter,Contract,4.64,Y
DP06432,Ravi P,Hyderabad,Scooter,Part-time,3.51,Y
DP02173,Deepak R,Hyderabad,Scooter,Part-time,4.01,Y
DP11220,Santosh M,Bengaluru,Bike,Contract,3.96,Y
DP05446,Santosh K,Kolkata,Bike,Part-time,4.27,Y
DP08842,Rakesh B,Kolkata,Cycle,Contract,3.78,Y
DP02788,Ravi T,Bengaluru,Scooter,Contract,4.2,Y
DP08555,Deepak J,Mumbai,Cycle,Full-time,4.45,Y
DP05203,Suresh M,Bengaluru,Bike,Full-time,3.93,Y
DP05669,Santosh Z,Delhi,Cycle,Contract,4.65,Y
DP08266,Neha U,Chennai,Scooter,Full-time,4.36,Y
DP00599,Santosh G,Delhi,Scooter,Full-time,4.81,Y
DP00985,Santosh B,Bengaluru,Scooter,Full-time,3.8,Y
DP02369,Santosh D,Mumbai,Cycle,Part-time,4.15,N
DP11292,Ravi S,Kolkata,Scooter,Part-time,3.92,Y
DP13050,Ananya Y,Mumbai,Scooter,Full-time,3.93,Y
DP12362,Ananya A,Bengaluru,Scooter,Full-time,3.99,Y
DP07970,Ravi X,Delhi,Scooter,Full-time,4.94,Y
DP09617,Pooja S,Mumbai,Bike,Contract,4.41,Y
DP02748,Sneha L,Bengaluru,Bike,Full-time,4.2,Y
DP03161,Divya K,Ahmedabad,Scooter,Full-time,4.37,Y
DP14901,Amit D,Chennai,Bike,Part-time,3.92,Y
DP02599,Amit G,Ahmedabad,Cycle,Contract,3.94,Y
DP14965,Vikas C,Hyderabad,Scooter,Full-time,4.06,Y
DP12310,Nikhil D,Hyderabad,Bike,Full-time,4.4,Y
DP09094,Vikas P,Ahmedabad,Bike,Part-time,4.05,Y
DP03270,Kiran E,Kolkata,Scooter,Contract,4.48,Y
DP04762,Neha O,Hyderabad,Cycle,Full-time,4.03,Y
DP07888,Nikhil E,Mumbai,Scooter,Full-time,4.09,Y
DP13068,Priya K,Mumbai,Bike,Full-time,4.23,N
DP04755,Meena H,Delhi,Scooter,Full-time,4.33,N
DP00619,Amit N,Chennai,Bike,Full-time,4.23,Y
DP13239,Pooja Y,Hyderabad,Cycle,Part-time,4.29,Y
DP09779,Arjun H,Mumbai,Scooter,Part-time,4.16,Y
DP09944,Pooja G,Ahmedabad,Cycle,Part-time,3.82,Y
DP05408,Priya R,Mumbai,Scooter,Part-time,4.45,Y
DP05826,Rakesh N,Bengaluru,Cycle,Full-time,4.33,Y
DP09350,Priya B,Mumbai,Scooter,Part-time,4.32,Y
DP13479,Kiran M,Chennai,Bike,Full-time,4.18,Y
DP02124,Sneha H,Bengaluru,Cycle,Contract,4.14,Y
DP01910,Priya R,Delhi,Bike,Full-time,4.1,N
DP05713,Deepak J,Ahmedabad,Cycle,Contract,4.45,Y
DP03155,Amit W,Hyderabad,Bike,Full-time,4.49,N
DP10272,Rakesh P,Bengaluru,Bike,Full-time,3.95,Y
DP02627,Ravi I,Bengaluru,Bike,Full-time,4.36,Y
DP05255,Manoj Y,Hyderabad,Bike,Contract,4.67,N
DP06724,Meena Y,Delhi,Cycle,Full-time,4.08,Y
DP03579,Pooja M,Bengaluru,Bike,Full-time,4.08,Y
DP11566,Kiran I,Bengaluru,Scooter,Part-time,4.01,Y
DP12184,Amit C,Chennai,Bike,Contract,4.23,Y
DP11510,Santosh F,Mumbai,Cycle,Full-time,4.68,N
DP00209,Divya X,Mumbai,Scooter,Full-time,3.7,N
DP01164,Amit M,Ahmedabad,Scooter,Full-time,4.34,Y
DP07134,Pooja L,Bengaluru,Bike,Part-time,4.0,Y
DP13831,Amit P,Bengaluru,Scooter,Full-time,4.03,Y
DP02722,Deepak V,Bengaluru,Cycle,Full-time,4.03,Y
DP00216,Divya U,Kolkata,Bike,Part-time,3.95,Y
DP02802,Ananya M,Bengaluru,Scooter,Part-time,4.81,Y
DP01585,Amit G,Bengaluru,Cycle,Part-time,3.73,Y
DP12967,Rahul U,Delhi,Scooter,Full-time,3.47,Y
DP01412,Rahul I,Delhi,Bike,Full-time,3.93,Y
DP06095,Shreya E,Bengaluru,Bike,Part-time,3.74,N
DP14003,Deepak B,Delhi,Scooter,Contract,4.18,Y
DP01905,Ananya O,Delhi,Scooter,Full-time,3.71,Y
DP00816,Santosh P,Delhi,Bike,Full-time,4.17,Y
DP13402,Priya F,Kolkata,Bike,Part-time,3.77,Y
DP03022,Manoj Q,Delhi,Bike,Part-time,4.51,Y
DP00897,Priya U,Bengaluru,Bike,Full-time,3.98,Y
DP09387,Shreya H,Ahmedabad,Bike,Full-time,4.5,Y
DP14445,Rakesh N,Kolkata,Bike,Part-time,4.21,Y
DP10636,Meena U,Delhi,Scooter,Full-time,4.1,Y
DP14246,Ravi B,Bengaluru,Scooter,Full-time,4.06,Y
DP00203,Meena G,Bengaluru,Scooter,Full-time,4.33,Y
DP01259,Kiran O,Mumbai,Scooter,Full-time,4.25,Y
DP02415,Rakesh H,Bengaluru,Scooter,Full-time,3.98,Y
DP02995,Priya S,Mumbai,Scooter,Part-time,4.14,Y
DP05804,Shreya W,Kolkata,Bike,Part-time,4.13,N
DP09211,Manoj M,Bengaluru,Cycle,Full-time,4.13,N
DP01906,Ananya C,Ahmedabad,Scooter,Full-time,3.31,Y
DP05549,Shreya H,Chennai,Cycle,Full-time,4.21,Y
DP12253,Neha U,Mumbai,Scooter,Part-time,4.23,Y
DP02145,Priya Y,Kolkata,Bike,Contract,4.1,Y
DP07210,Kiran D,Mumbai,Bike,Full-time,4.19,Y
DP07865,Divya G,Kolkata,Scooter,Part-time,4.49,Y
DP06019,Ananya U,Chennai,Cycle,Part-time,3.65,N
DP10793,Arjun A,Mumbai,Scooter,Full-time,4.21,Y
DP07292,Rakesh Y,Bengaluru,Scooter,Contract,4.0,Y
DP02843,Shreya J,Delhi,Scooter,Full-time,4.56,Y
DP00870,Arjun V,Hyderabad,Bike,Part-time,4.26,Y
DP00157,Priya X,Delhi,Scooter,Part-time,4.55,N
DP00721,Suresh X,Kolkata,Scooter,Full-time,3.79,Y
DP10815,Sneha T,Bengaluru,Cycle,Part-time,4.56,Y
DP09584,Meena L,Kolkata,Scooter,Part-time,4.07,Y
DP02208,Priya K,Chennai,Scooter,Full-time,4.23,N
DP12457,Rakesh Y,Delhi,Scooter,Contract,4.19,Y
DP06038,Divya M,Mumbai,Bike,Full-time,3.83,Y
DP11697,Rakesh E,Ahmedabad,Scooter,Contract,4.6,Y
DP05171,Arjun X,Kolkata,Scooter,Part-time,4.11,Y
DP11623,Ravi D,Bengaluru,Cycle,Part-time,4.34,Y
DP13075,Ravi L,Chennai,Scooter,Full-time,3.9,Y
DP01505,Deepak D,Chennai,Bike,Part-time,4.36,Y
DP10423,Ananya Y,Pune,Scooter,Contract,4.11,Y
DP08524,Suresh I,Hyderabad,Scooter,Full-time,4.49,N
DP02579,Pooja P,Bengaluru,Scooter,Contract,3.93,Y
DP12415,Shreya L,Mumbai,Cycle,Full-time,3.88,Y
DP06147,Manoj Z,Chennai,Bike,Contract,4.48,Y
DP07588,Deepak E,Kolkata,Scooter,Contract,4.17,Y
DP11833,Arjun X,Delhi,Scooter,Part-time,4.12,Y
DP10971,Manoj V,Hyderabad,Scooter,Contract,4.34,Y
DP06101,Amit H,Ahmedabad,Scooter,Full-time,4.26,Y
DP07754,Manoj Y,Mumbai,Bike,Part-time,3.8,Y
DP04132,Sneha T,Pune,Bike,Full-time,4.32,Y
DP13667,Shreya N,Pune,Bike,Contract,3.88,Y
DP01266,Amit R,Pune,Bike,Part-time,3.9,Y
DP08293,Deepak J,Ahmedabad,Scooter,Full-time,4.2,Y
DP02506,Nikhil A,Kolkata,Scooter,Full-time,3.87,Y
DP05276,Shreya S,Ahmedabad,Bike,Part-time,4.7,Y
DP08688,Priya E,Delhi,Scooter,Part-time,4.31,Y
DP02874,Sneha J,Pune,Scooter,Contract,4.08,Y
DP00061,Neha C,Mumbai,Cycle,Part-time,4.28,Y
DP13113,Suresh M,Kolkata,Bike,Part-time,3.23,Y
DP00109,Santosh E,Chennai,Car,Contract,3.59,N
DP10865,Rahul K,Bengaluru,Cycle,Full-time,4.13,N
DP13241,Shreya F,Delhi,Cycle,Full-time,4.02,Y
DP08131,Pooja Y,Hyderabad,Bike,Full-time,4.45,Y
DP07801,Pooja A,Kolkata,Cycle,Full-time,4.04,Y
DP11911,Rakesh G,Bengaluru,Cycle,Part-time,4.25,N
DP14271,Ravi T,Pune,Bike,Part-time,4.77,Y
DP13103,Pooja B,Mumbai,Cycle,Contract,4.45,Y
DP04533,Divya R,Bengaluru,Cycle,Full-time,4.32,N
DP12278,Ananya L,Mumbai,Bike,Contract,4.76,Y
DP06213,Sneha R,Chennai,Cycle,Contract,4.25,Y
DP00251,Santosh N,Bengaluru,Scooter,Part-time,3.73,Y
DP12197,Shreya W,Mumbai,Bike,Full-time,3.84,Y
DP06481,Meena F,Kolkata,Bike,Full-time,4.92,Y
DP12177,Neha J,Delhi,Bike,Part-time,3.61,Y
DP05191,Manoj B,Ahmedabad,Bike,Full-time,4.33,Y
DP13837,Pooja T,Delhi,Bike,Contract,4.11,Y
DP07575,Amit P,Bengaluru,Scooter,Full-time,4.69,Y
DP12577,Ananya S,Hyderabad,Bike,Full-time,4.02,Y
DP14675,Amit L,Chennai,Bike,Full-time,4.09,Y
DP07602,Amit S,Delhi,Scooter,Contract,4.02,Y
DP04785,Rakesh S,Delhi,Scooter,Full-time,4.17,Y
DP12732,Pooja X,Mumbai,Scooter,Part-time,4.66,Y
DP10868,Sneha C,Pune,Bike,Part-time,4.46,Y
DP01491,Rakesh U,Pune,Bike,Full-time,4.36,Y
DP07546,Amit K,Ahmedabad,Car,Full-time,4.62,Y
DP10661,Manoj C,Pune,Bike,Contract,4.38,N
DP05540,Santosh V,Bengaluru,Bike,Full-time,4.76,Y
DP06931,Pooja O,Bengaluru,Scooter,Part-time,4.35,Y
DP02737,Ravi I,Bengaluru,Scooter,Full-time,4.35,Y
DP04645,Deepak T,Hyderabad,Bike,Contract,4.31,Y
DP13077,Rakesh E,Delhi,Bike,Contract,4.09,Y
DP14008,Shreya E,Hyderabad,Car,Full-time,4.51,N
DP05218,Deepak A,Mumbai,Bike,Part-time,4.33,Y
DP08193,Divya T,Chennai,Scooter,Full-time,4.3,Y
DP08819,Nikhil N,Mumbai,Bike,Full-time,3.99,Y
DP01735,Divya I,Mumbai,Cycle,Contract,4.64,Y
DP12104,Shreya O,Mumbai,Car,Part-time,4.73,Y
DP13447,Ananya J,Bengaluru,Bike,Contract,3.85,Y
DP12540,Ananya P,Bengaluru,Cycle,Full-time,3.99,N
DP14903,Pooja I,Delhi,Scooter,Full-time,3.84,Y
DP07300,Manoj M,Delhi,Scooter,Part-time,4.38,Y
DP11111,Sneha J,Bengaluru,Cycle,Full-time,4.53,Y
DP02022,Neha B,Hyderabad,Scooter,Full-time,4.27,N
DP14809,Ravi D,Ahmedabad,Bike,Contract,4.0,Y
DP13532,Deepak G,Bengaluru,Scooter,Full-time,3.94,Y
DP12586,Deepak W,Bengaluru,Bike,Part-time,3.5,Y
DP14094,Rakesh H,Bengaluru,Scooter,Full-time,4.42,Y
DP11727,Sneha R,Hyderabad,Scooter,Part-time,4.31,Y
DP03730,Rahul M,Mumbai,Bike,Full-time,4.01,Y
DP11496,Neha G,Kolkata,Car,Part-time,4.27,N
DP09687,Meena L,Pune,Bike,Full-time,4.5,Y
DP11885,Amit T,Kolkata,Scooter,Part-time,3.87,Y
