,DELIVERY_PARTNER_ID,partner_name,city,vehicle_type,employment_type,avg_rating,is_active
14027,DP14028,Rakesh V,Bengaluru,Bike,Full-time,3.82,N
14028,DP14029,Vikas U,Hyderabad,Bike,Part-time,3.57,Y
14029,DP14030,Sneha O,Hyderabad,Scooter,Part-time,4.47,Y
14030,DP14031,Divya J,Delhi,Bike,Part-time,3.97,Y
14031,DP14032,Santosh Q,Bengaluru,Bike,Contract,3.89,Y
14032,DP14033,Divya H,Mumbai,Cycle,Full-time,3.91,Y
14033,DP14034,Meena D,Kolkata,Bike,Full-time,4.27,Y
14034,DP14035,Kiran P,Bengaluru,Cycle,Full-time,4.48,Y
14035,DP14036,Meena B,Mumbai,Scooter,Contract,4.41,Y
14036,DP14037,Santosh Z,Kolkata,Cycle,Full-time,4.01,Y
14037,DP14038,Arjun O,Delhi,Bike,Contract,4.29,Y
14038,DP14039,Neha N,Hyderabad,Scooter,Full-time,3.6,Y
14039,DP14040,Rahul E,Mumbai,Cycle,Part-time,3.9,Y
14040,DP14041,Neha P,Delhi,Cycle,Full-time,3.89,Y
14041,DP14042,Suresh F,Bengaluru,Bike,Full-time,4.01,N
14042,DP14043,Amit V,Mumbai,Bike,Full-time,3.65,N
14043,DP14044,Neha G,Mumbai,Scooter,Full-time,4.48,Y
14044,DP14045,Sneha T,Kolkata,Cycle,Full-time,4.3,Y
14045,DP14046,Ananya Q,Chennai,Scooter,Part-time,4.16,Y
14046,DP14047,Meena T,Bengaluru,Cycle,Full-time,4.67,Y
14047,DP14048,Ravi Y,Mumbai,Scooter,Contract,3.76,Y
14048,DP14049,Santosh V,Mumbai,Scooter,Part-time,3.97,Y
14049,DP14050,Neha T,Chennai,Bike,Full-time,4.05,Y
14050,DP14051,Priya X,Chennai,Bike,Full-time,4.36,Y
14051,DP14052,Manoj D,Bengaluru,Bike,Full-time,4.13,Y
14052,DP14053,Suresh L,Ahmedabad,Bike,Contract,3.92,Y
14053,DP14054,Neha R,Hyderabad,Scooter,Full-time,4.11,Y
14054,DP14055,Kiran R,Mumbai,Car,Part-time,4.08,Y
14055,DP14056,Rahul J,Kolkata,Cycle,Part-time,4.3,Y
14056,DP14057,Santosh T,Bengaluru,Scooter,Contract,4.72,Y
14057,DP14058,Kiran W,Delhi,Bike,Part-time,4.44,Y
14058,DP14059,Deepak C,Kolkata,Bike,Full-time,4.34,Y
14059,DP14060,Neha D,Mumbai,Bike,Part-time,4.42,Y
14060,DP14061,Vikas Z,Ahmedabad,Scooter,Part-time,4.14,Y
14061,DP14062,Sneha D,Mumbai,Scooter,Full-time,4.69,Y
14062,DP14063,Divya M,Chennai,Scooter,Full-time,3.84,Y
14063,DP14064,Ananya E,Delhi,Car,Full-time,3.88,Y
14064,DP14065,Suresh F,Mumbai,Bike,Full-time,4.37,Y
14065,DP14066,Priya B,Delhi,Bike,Contract,4.37,Y
14066,DP14067,Shreya M,Bengaluru,Bike,Part-time,3.9,Y
14067,DP14068,Amit Z,Chennai,Scooter,Full-time,4.51,Y
14068,DP14069,Amit E,Mumbai,Scooter,Full-time,4.71,Y
14069,DP14070,Priya H,Chennai,Scooter,Full-time,4.2,Y
14070,DP14071,Neha Y,Mumbai,Cycle,Full-time,4.0,N
14071,DP14072,Neha I,Chennai,Scooter,Part-time,4.56,Y
14072,DP14073,Priya K,Chennai,Bike,Full-time,4.48,Y
14073,DP14074,Santosh A,Chennai,Cycle,Full-time,4.14,Y
14074,DP14075,Amit G,Bengaluru,Bike,Full-time,4.17,N
14075,DP14076,Rakesh D,Mumbai,Bike,Full-time,3.92,Y
14076,DP14077,Suresh R,Mumbai,Bike,Contract,4.4,Y
14077,DP14078,Ravi B,Hyderabad,Scooter,Part-time,4.4,Y
14078,DP14079,Sneha Y,Mumbai,Cycle,Contract,4.19,Y
14079,DP14080,Vikas Y,Bengaluru,Bike,Full-time,3.92,Y
14080,DP14081,Rakesh S,Mumbai,Scooter,Part-time,4.51,Y
14081,DP14082,Divya I,Delhi,Bike,Full-time,3.82,Y
14082,DP14083,Pooja H,Mumbai,Bike,Full-time,4.16,Y
14083,DP14084,Nikhil M,Kolkata,Cycle,Full-time,4.01,Y
14084,DP14085,Deepak L,Bengaluru,Cycle,Part-time,4.22,Y
14085,DP14086,Divya Q,Hyderabad,Bike,Full-time,4.03,N
14086,DP14087,Deepak L,Pune,Cycle,Part-time,4.85,Y
14087,DP14088,Manoj J,Kolkata,Bike,Full-time,4.03,Y
14088,DP14089,Meena I,Bengaluru,Car,Full-time,4.01,Y
14089,DP14090,Vikas B,Pune,Car,Contract,3.82,Y
14090,DP14091,Vikas E,Chennai,Scooter,Full-time,4.89,Y
14091,DP14092,Meena K,Mumbai,Scooter,Part-time,4.12,Y
14092,DP14093,Kiran H,Kolkata,Cycle,Contract,4.09,N
14093,DP14094,Rakesh H,Bengaluru,Scooter,Full-time,4.42,Y
14094,DP14095,Deepak C,Bengaluru,Bike,Full-time,4.27,Y
14095,DP14096,Sneha H,Pune,Cycle,Part-time,4.18,Y
14096,DP14097,Deepak O,Kolkata,Scooter,Full-time,4.26,Y
14097,DP14098,Neha I,Bengaluru,Cycle,Part-time,4.55,Y
14098,DP14099,Santosh Z,Delhi,Scooter,Full-time,3.59,Y
14099,DP14100,Vikas N,Bengaluru,Scooter,Part-time,4.09,Y
14100,DP14101,Rakesh G,Bengaluru,Cycle,Part-time,4.43,N
14101,DP14102,Vikas R,Ahmedabad,Scooter,Full-time,4.07,Y
14102,DP14103,Suresh Q,Kolkata,Bike,Full-time,3.99,Y
14103,DP14104,Ananya U,Delhi,Cycle,Full-time,4.04,Y
14104,DP14105,Neha F,Bengaluru,Cycle,Full-time,3.8,Y
14105,DP14106,Ananya L,Bengaluru,Scooter,Full-time,3.85,Y
14106,DP14107,Arjun C,Bengaluru,Bike,Full-time,3.66,Y
14107,DP14108,Amit Z,Kolkata,Cycle,Part-time,4.41,N
14108,DP14109,Arjun D,Mumbai,Bike,Part-time,4.18,N
14109,DP14110,Santosh L,Mumbai,Cycle,Full-time,4.26,Y
14110,DP14111,Ananya Q,Delhi,Scooter,Full-time,3.93,Y
14111,DP14112,Suresh I,Ahmedabad,Bike,Full-time,4.31,N
14112,DP14113,Ananya G,Hyderabad,Scooter,Full-time,4.16,Y
14113,DP14114,Arjun P,Pune,Bike,Full-time,4.01,Y
14114,DP14115,Nikhil C,Bengaluru,Bike,Part-time,3.95,Y
14115,DP14116,Sneha S,Mumbai,Bike,Full-time,4.6,Y
14116,DP14117,Rahul U,Bengaluru,Bike,Full-time,4.31,Y
14117,DP14118,Amit O,Kolkata,Scooter,Full-time,4.13,Y
14118,DP14119,Priya C,Hyderabad,Scooter,Part-time,4.51,Y
14119,DP14120,Shreya Q,Kolkata,Car,Part-time,4.02,Y
14120,DP14121,Nikhil E,Bengaluru,Cycle,Contract,4.04,Y
14121,DP14122,Nikhil G,Hyderabad,Scooter,Full-time,3.95,Y
14122,DP14123,Arjun D,Bengaluru,Scooter,Part-time,4.27,N
14123,DP14124,Shreya R,Chennai,Scooter,Contract,4.42,Y
14124,DP14125,Shreya R,Hyderabad,Scooter,Full-time,3.93,Y
14125,DP14126,Shreya T,Chennai,Car,Contract,4.22,Y
14126,DP14127,Sneha U,Mumbai,Bike,Part-time,4.39,Y
14127,DP14128,Suresh J,Mumbai,Scooter,Part-time,4.08,Y
14128,DP14129,Shreya N,Mumbai,Scooter,Part-time,4.95,Y
14129,DP14130,Ananya V,Pune,Bike,Part-time,4.16,Y
14130,DP14131,Santosh P,Bengaluru,Bike,Part-time,4.48,Y
14131,DP14132,Rakesh T,Chennai,Scooter,Part-time,4.05,Y
14132,DP14133,Ananya K,Pune,Bike,Contract,4.33,Y
14133,DP14134,Shreya P,Mumbai,Bike,Contract,4.76,Y
14134,DP14135,Arjun D,Ahmedabad,Bike,Contract,4.64,N
14135,DP14136,Pooja U,Delhi,Car,Part-time,4.42,Y
14136,DP14137,Priya K,Bengaluru,Cycle,Full-time,3.87,Y
14137,DP14138,Vikas W,Delhi,Cycle,Part-time,4.32,Y
14138,DP14139,Neha W,Delhi,Bike,Part-time,4.36,Y
14139,DP14140,Kiran R,Bengaluru,Scooter,Full-time,4.02,Y
14140,DP14141,Sneha H,Mumbai,Cycle,Part-time,4.21,Y
14141,DP14142,Santosh O,Mumbai,Scooter,Full-time,4.62,Y
14142,DP14143,Suresh L,Mumbai,Bike,Full-time,4.72,Y
14143,DP14144,Priya Q,Bengaluru,Cycle,Contract,4.47,Y
14144,DP14145,Arjun T,Bengaluru,Scooter,Full-time,4.29,N
14145,DP14146,Ananya A,Delhi,Scooter,Contract,4.13,Y
14146,DP14147,Shreya U,Pune,Cycle,Contract,4.9,Y
14147,DP14148,Neha V,Delhi,Bike,Contract,4.25,Y
14148,DP14149,Suresh Q,Kolkata,Car,Full-time,4.52,Y
14149,DP14150,Kiran S,Hyderabad,Cycle,Full-time,4.39,Y
14150,DP14151,Rakesh F,Pune,Bike,Part-time,3.94,Y
14151,DP14152,Suresh J,Delhi,Bike,Part-time,4.71,Y
14152,DP14153,Rakesh A,Chennai,Scooter,Contract,4.49,Y
14153,DP14154,Vikas A,Ahmedabad,Scooter,Full-time,3.97,Y
14154,DP14155,Divya S,Hyderabad,Scooter,Contract,4.39,Y
14155,DP14156,Manoj P,Pune,Cycle,Contract,4.35,N
14156,DP14157,Amit V,Pune,Bike,Contract,4.02,Y
14157,DP14158,Suresh J,Ahmedabad,Scooter,Part-time,3.85,Y
14158,DP14159,Ananya M,Delhi,Bike,Part-time,4.38,Y
14159,DP14160,Pooja Y,Hyderabad,Bike,Part-time,4.0,Y
14160,DP14161,Deepak N,Ahmedabad,Bike,Part-time,4.19,Y
14161,DP14162,Rahul V,Bengaluru,Cycle,Full-time,4.5,Y
14162,DP14163,Ananya G,Bengaluru,Car,Contract,3.76,Y
14163,DP14164,Ananya T,Bengaluru,Cycle,Part-time,4.46,N
14164,DP14165,Priya L,Mumbai,Bike,Contract,4.35,Y
14165,DP14166,Nikhil F,Delhi,Bike,Part-time,4.14,Y
14166,DP14167,Pooja F,Bengaluru,Scooter,Full-time,4.12,N
14167,DP14168,Ananya P,Kolkata,Bike,Full-time,3.96,Y
14168,DP14169,Ravi M,Bengaluru,Bike,Contract,4.22,Y
14169,DP14170,Ravi X,Ahmedabad,Car,Full-time,4.24,Y
14170,DP14171,Vikas I,Bengaluru,Scooter,Full-time,3.84,Y
14171,DP14172,Neha Q,Ahmedabad,Scooter,Full-time,4.69,N
14172,DP14173,Pooja X,Bengaluru,Bike,Full-time,4.36,Y
14173,DP14174,Shreya K,Bengaluru,Car,Full-time,3.82,Y
14174,DP14175,Sneha G,Delhi,Bike,Part-time,3.97,Y
14175,DP14176,Rahul K,Hyderabad,Scooter,Full-time,3.92,Y
14176,DP14177,Nikhil B,Mumbai,Bike,Full-time,4.12,Y
14177,DP14178,Pooja C,Bengaluru,Scooter,Part-time,4.55,Y
14178,DP14179,Divya V,Hyderabad,Bike,Full-time,4.45,N
14179,DP14180,Amit P,Kolkata,Scooter,Contract,4.47,Y
14180,DP14181,Ananya X,Mumbai,Scooter,Full-time,3.68,Y
14181,DP14182,Divya L,Ahmedabad,Bike,Part-time,4.52,N
14182,DP14183,Kiran O,Hyderabad,Bike,Contract,4.33,Y
14183,DP14184,Vikas W,Delhi,Bike,Full-time,4.84,Y
14184,DP14185,Divya O,Delhi,Bike,Contract,4.15,Y
14185,DP14186,Pooja T,Mumbai,Bike,Part-time,4.33,Y
14186,DP14187,Manoj J,Bengaluru,Scooter,Full-time,4.61,Y
14187,DP14188,Priya I,Mumbai,Bike,Contract,3.78,Y
14188,DP14189,Divya X,Bengaluru,Car,Full-time,4.48,Y
14189,DP14190,Ananya L,Delhi,Bike,Part-time,4.01,Y
14190,DP14191,Nikhil B,Bengaluru,Bike,Full-time,4.62,Y
14191,DP14192,Ananya A,Ahmedabad,Scooter,Full-time,4.58,Y
14192,DP14193,Manoj M,Delhi,Scooter,Full-time,4.28,Y
14193,DP14194,Vikas D,Kolkata,Cycle,Part-time,4.23,Y
14194,DP14195,Kiran W,Kolkata,Bike,Part-time,4.47,N
14195,DP14196,Ravi T,Mumbai,Cycle,Full-time,3.94,Y
14196,DP14197,Santosh P,Mumbai,Bike,Full-time,4.32,Y
14197,DP14198,Rakesh R,Bengaluru,Cycle,Contract,4.05,Y
14198,DP14199,Shreya D,Hyderabad,Cycle,Full-time,4.22,Y
14199,DP14200,Neha T,Mumbai,Scooter,Full-time,4.14,Y
14200,DP14201,Amit N,Mumbai,Scooter,Contract,3.83,Y
14201,DP14202,Priya K,Bengaluru,Scooter,Part-time,4.15,Y
14202,DP14203,Kiran H,Pune,Scooter,Full-time,3.8,Y
14203,DP14204,Pooja O,Kolkata,Scooter,Full-time,3.69,Y
14204,DP14205,Meena P,Bengaluru,Bike,Part-time,4.51,Y
14205,DP14206,Pooja B,Bengaluru,Bike,Contract,4.31,Y
14206,DP14207,Rakesh Y,Mumbai,Scooter,Contract,4.65,Y
14207,DP14208,Sneha D,Pune,Cycle,Full-time,5.0,N
14208,DP14209,Suresh U,Bengaluru,Scooter,Full-time,4.57,Y
14209,DP14210,Meena P,Bengaluru,Scooter,Full-time,3.95,Y
14210,DP14211,Nikhil F,Hyderabad,Scooter,Contract,4.22,Y
14211,DP14212,Kiran X,Bengaluru,Scooter,Full-time,3.68,Y
14212,DP14213,Santosh G,Delhi,Cycle,Part-time,3.97,Y
14213,DP14214,Deepak U,Mumbai,Car,Full-time,4.31,Y
14214,DP14215,Rahul R,Kolkata,Cycle,Full-time,3.74,Y
14215,DP14216,Ananya Y,Ahmedabad,Scooter,Part-time,3.62,Y
14216,DP14217,Manoj W,Mumbai,Bike,Part-time,4.03,N
14217,DP14218,Meena V,Bengaluru,Bike,Part-time,4.04,Y
14218,DP14219,Neha R,Mumbai,Bike,Full-time,4.17,Y
14219,DP14220,Suresh O,Mumbai,Bike,Full-time,4.07,Y
14220,DP14221,Ananya G,Mumbai,Bike,Full-time,3.73,Y
14221,DP14222,Santosh M,Chennai,Cycle,Full-time,4.02,Y
14222,DP14223,Vikas T,Hyderabad,Bike,Full-time,4.4,Y
14223,DP14224,Kiran R,Hyderabad,Bike,Full-time,4.25,Y
14224,DP14225,Amit V,Delhi,Scooter,Contract,4.21,Y
14225,DP14226,Ravi R,Hyderabad,Scooter,Full-time,3.91,Y
14226,DP14227,Sneha C,Bengaluru,Scooter,Full-time,4.12,Y
14227,DP14228,Shreya R,Bengaluru,Bike,Full-time,3.9,Y
14228,DP14229,Kiran Z,Hyderabad,Cycle,Full-time,4.25,Y
14229,DP14230,Santosh K,Pune,Bike,Contract,4.75,Y
14230,DP14231,Nikhil U,Kolkata,Bike,Full-time,4.48,N
14231,DP14232,Ananya Z,Mumbai,Bike,Full-time,4.75,Y
14232,DP14233,Deepak Q,Bengaluru,Bike,Full-time,4.43,Y
14233,DP14234,Shreya F,Hyderabad,Cycle,Part-time,3.9,Y
14234,DP14235,Rakesh K,Mumbai,Scooter,Contract,4.78,Y
14235,DP14236,Divya U,Delhi,Scooter,Part-time,4.29,Y
14236,DP14237,Ananya G,Bengaluru,Bike,Part-time,4.34,Y
14237,DP14238,Ananya N,Hyderabad,Bike,Full-time,4.16,Y
14238,DP14239,Kiran D,Mumbai,Scooter,Part-time,4.54,Y
14239,DP14240,Pooja L,Hyderabad,Car,Full-time,3.61,Y
14240,DP14241,Santosh A,Bengaluru,Bike,Full-time,4.14,Y
14241,DP14242,Kiran K,Bengaluru,Scooter,Full-time,4.04,Y
14242,DP14243,Kiran R,Pune,Scooter,Full-time,4.46,Y
14243,DP14244,Kiran G,Bengaluru,Scooter,Part-time,4.18,Y
14244,DP14245,Priya L,Hyderabad,Scooter,Full-time,4.29,Y
14245,DP14246,Ravi B,Bengaluru,Scooter,Full-time,4.06,Y
14246,DP14247,Kiran U,Kolkata,Cycle,Full-time,3.96,Y
14247,DP14248,Sneha U,Hyderabad,Scooter,Contract,4.03,Y
14248,DP14249,Rakesh Z,Mumbai,Bike,Full-time,4.13,Y
14249,DP14250,Santosh Q,Kolkata,Car,Part-time,4.16,Y
14250,DP14251,Priya D,Pune,Scooter,Full-time,4.01,Y
14251,DP14252,Suresh T,Bengaluru,Bike,Full-time,4.3,Y
14252,DP14253,Ananya W,Hyderabad,Bike,Part-time,4.41,Y
14253,DP14254,Kiran S,Bengaluru,Bike,Contract,3.95,Y
14254,DP14255,Ananya A,Kolkata,Bike,Full-time,4.18,Y
14255,DP14256,Nikhil R,Mumbai,Scooter,Part-time,4.18,Y
14256,DP14257,Manoj S,Pune,Bike,Contract,4.09,N
14257,DP14258,Neha X,Bengaluru,Scooter,Part-time,3.91,Y
14258,DP14259,Meena L,Hyderabad,Car,Full-time,3.64,Y
14259,DP14260,Sneha O,Hyderabad,Bike,Full-time,3.41,Y
14260,DP14261,Shreya H,Kolkata,Cycle,Full-time,4.21,Y
14261,DP14262,Nikhil S,Mumbai,Cycle,Full-time,4.35,Y
14262,DP14263,Nikhil K,Bengaluru,Car,Full-time,4.6,Y
14263,DP14264,Pooja N,Delhi,Bike,Part-time,4.53,Y
14264,DP14265,Suresh N,Chennai,Car,Full-time,4.59,Y
14265,DP14266,Suresh T,Hyderabad,Cycle,Full-time,4.32,Y
14266,DP14267,Pooja B,Kolkata,Car,Full-time,4.38,Y
14267,DP14268,Rahul Z,Kolkata,Scooter,Part-time,4.24,Y
14268,DP14269,Amit E,Mumbai,Cycle,Full-time,4.45,Y
14269,DP14270,Divya Q,Chennai,Bike,Part-time,4.18,Y
14270,DP14271,Ravi T,Pune,Bike,Part-time,4.77,Y
14271,DP14272,Pooja N,Chennai,Bike,Full-time,3.86,Y
14272,DP14273,Deepak N,Delhi,Cycle,Contract,4.26,Y
14273,DP14274,Vikas W,Delhi,Bike,Contract,4.14,Y
14274,DP14275,Pooja A,Chennai,Bike,Part-time,4.65,Y
14275,DP14276,Suresh I,Kolkata,Scooter,Part-time,4.04,Y
14276,DP14277,Ravi I,Chennai,Scooter,Full-time,4.2,Y
14277,DP14278,Santosh Q,Pune,Bike,Full-time,4.33,Y
14278,DP14279,Ravi Y,Bengaluru,Scooter,Full-time,4.07,Y
14279,DP14280,Priya W,Kolkata,Car,Part-time,4.03,Y
14280,DP14281,Amit T,Delhi,Bike,Full-time,3.94,Y
14281,DP14282,Vikas Q,Chennai,Scooter,Contract,4.18,Y
14282,DP14283,Vikas U,Bengaluru,Scooter,Full-time,4.41,Y
14283,DP14284,Divya V,Bengaluru,Bike,Contract,5.0,Y
14284,DP14285,Kiran K,Bengaluru,Bike,Full-time,4.39,N
14285,DP14286,Vikas N,Ahmedabad,Scooter,Full-time,4.23,Y
14286,DP14287,Nikhil R,Mumbai,Scooter,Full-time,4.08,Y
14287,DP14288,Vikas X,Delhi,Bike,Full-time,4.38,Y
14288,DP14289,Ravi Z,Chennai,Scooter,Full-time,4.13,Y
14289,DP14290,Rakesh X,Bengaluru,Scooter,Full-time,3.95,Y
14290,DP14291,Priya L,Bengaluru,Bike,Part-time,4.28,Y
14291,DP14292,Amit E,Kolkata,Scooter,Contract,3.92,Y
14292,DP14293,Rahul J,Kolkata,Bike,Part-time,4.31,Y
14293,DP14294,Amit P,Delhi,Bike,Full-time,4.21,Y
14294,DP14295,Santosh W,Mumbai,Bike,Full-time,4.36,Y
14295,DP14296,Vikas N,Mumbai,Bike,Part-time,4.13,Y
14296,DP14297,Sneha L,Chennai,Bike,Full-time,4.37,Y
14297,DP14298,Suresh X,Chennai,Scooter,Full-time,4.36,Y
14298,DP14299,Manoj U,Hyderabad,Bike,Full-time,4.2,Y
14299,DP14300,Vikas Z,Bengaluru,Bike,Part-time,4.26,Y
14300,DP14301,Rakesh P,Bengaluru,Cycle,Full-time,3.98,Y
14301,DP14302,Nikhil W,Bengaluru,Scooter,Part-time,4.26,Y
14302,DP14303,Vikas U,Mumbai,Bike,Full-time,4.5,N
14303,DP14304,Pooja L,Ahmedabad,Cycle,Full-time,4.76,Y
14304,DP14305,Pooja Q,Ahmedabad,Scooter,Part-time,3.99,Y
14305,DP14306,Kiran R,Pune,Cycle,Contract,4.2,Y
14306,DP14307,Neha K,Chennai,Bike,Part-time,4.45,Y
14307,DP14308,Ravi A,Mumbai,Scooter,Part-time,4.2,Y
14308,DP14309,Nikhil C,Hyderabad,Scooter,Full-time,4.28,N
14309,DP14310,Santosh H,Mumbai,Scooter,Part-time,4.67,N
14310,DP14311,Ravi T,Mumbai,Bike,Part-time,4.29,Y
14311,DP14312,Sneha Q,Bengaluru,Car,Full-time,4.04,Y
14312,DP14313,Manoj L,Pune,Cycle,Contract,3.65,N
14313,DP14314,Divya U,Chennai,Bike,Part-time,4.83,Y
14314,DP14315,Shreya C,Delhi,Car,Part-time,4.24,Y
14315,DP14316,Kiran I,Bengaluru,Cycle,Full-time,4.24,Y
14316,DP14317,Neha I,Hyderabad,Scooter,Full-time,4.37,Y
14317,DP14318,Deepak E,Pune,Bike,Contract,4.12,Y
14318,DP14319,Vikas K,Hyderabad,Scooter,Full-time,4.5,Y
14319,DP14320,Meena F,Ahmedabad,Cycle,Part-time,4.08,Y
14320,DP14321,Ravi F,Bengaluru,Bike,Full-time,3.84,Y
14321,DP14322,Suresh H,Chennai,Bike,Contract,4.34,Y
14322,DP14323,Shreya P,Chennai,Bike,Part-time,3.51,Y
14323,DP14324,Neha L,Kolkata,Car,Full-time,4.46,Y
14324,DP14325,Rahul F,Pune,Scooter,Part-time,4.37,Y
14325,DP14326,Nikhil W,Delhi,Scooter,Part-time,3.93,Y
14326,DP14327,Shreya Y,Bengaluru,Scooter,Part-time,4.38,Y
14327,DP14328,Sneha Q,Pune,Cycle,Full-time,4.63,Y
14328,DP14329,Divya K,Mumbai,Scooter,Full-time,4.16,Y
14329,DP14330,Ananya W,Chennai,Bike,Full-time,3.73,Y
14330,DP14331,Neha Y,Delhi,Bike,Full-time,3.75,Y
14331,DP14332,Suresh Y,Chennai,Scooter,Full-time,4.09,Y
14332,DP14333,Nikhil X,Ahmedabad,Car,Part-time,4.0,Y
14333,DP14334,Suresh G,Bengaluru,Scooter,Part-time,4.22,Y
14334,DP14335,Santosh W,Bengaluru,Cycle,Full-time,4.25,Y
14335,DP14336,Deepak W,Chennai,Scooter,Full-time,4.79,Y
14336,DP14337,Nikhil D,Bengaluru,Scooter,Contract,4.23,Y
14337,DP14338,Santosh B,Pune,Scooter,Full-time,3.85,Y
14338,DP14339,Amit V,Delhi,Scooter,Full-time,4.12,Y
14339,DP14340,Pooja L,Mumbai,Car,Full-time,4.08,Y
14340,DP14341,Shreya Y,Pune,Scooter,Part-time,4.41,Y
14341,DP14342,Meena N,Bengaluru,Bike,Full-time,4.46,Y
14342,DP14343,Vikas M,Chennai,Cycle,Full-time,3.7,N
14343,DP14344,Manoj T,Bengaluru,Bike,Part-time,4.31,N
14344,DP14345,Manoj D,Delhi,Scooter,Full-time,4.45,Y
14345,DP14346,Arjun E,Ahmedabad,Bike,Full-time,4.24,Y
14346,DP14347,Nikhil U,Kolkata,Cycle,Part-time,3.69,Y
14347,DP14348,Amit X,Mumbai,Scooter,Part-time,3.97,Y
14348,DP14349,Vikas S,Bengaluru,Scooter,Part-time,3.96,Y
14349,DP14350,Deepak B,Delhi,Bike,Contract,4.39,Y
14350,DP14351,Priya W,Pune,Cycle,Full-time,4.12,Y
14351,DP14352,Neha S,Chennai,Scooter,Full-time,4.92,N
14352,DP14353,Rakesh Y,Ahmedabad,Scooter,Full-time,4.22,Y
14353,DP14354,Vikas K,Chennai,Scooter,Part-time,3.98,Y
14354,DP14355,Ananya M,Bengaluru,Bike,Part-time,4.34,Y
14355,DP14356,Sneha P,Ahmedabad,Bike,Contract,4.3,Y
14356,DP14357,Pooja F,Bengaluru,Scooter,Full-time,4.22,Y
14357,DP14358,Ravi D,Ahmedabad,Scooter,Part-time,4.27,Y
14358,DP14359,Divya K,Delhi,Scooter,Part-time,4.78,Y
14359,DP14360,Vikas C,Mumbai,Cycle,Part-time,4.44,N
14360,DP14361,Rahul K,Mumbai,Scooter,Full-time,4.17,Y
14361,DP14362,Sneha N,Bengaluru,Scooter,Full-time,3.82,Y
14362,DP14363,Vikas E,Delhi,Bike,Contract,4.17,N
14363,DP14364,Meena G,Bengaluru,Scooter,Contract,3.89,Y
14364,DP14365,Shreya S,Bengaluru,Car,Part-time,4.52,Y
14365,DP14366,Arjun K,Ahmedabad,Cycle,Contract,3.98,Y
14366,DP14367,Deepak R,Delhi,Cycle,Full-time,4.4,N
14367,DP14368,Rakesh E,Mumbai,Bike,Contract,3.6,Y
14368,DP14369,Santosh H,Mumbai,Scooter,Full-time,3.93,Y
14369,DP14370,Nikhil H,Bengaluru,Scooter,Full-time,4.57,Y
14370,DP14371,Pooja B,Hyderabad,Bike,Full-time,3.98,Y
14371,DP14372,Amit N,Mumbai,Bike,Full-time,4.98,N
14372,DP14373,Pooja C,Mumbai,Bike,Full-time,4.09,N
14373,DP14374,Rahul D,Mumbai,Scooter,Full-time,4.15,Y
14374,DP14375,Vikas W,Bengaluru,Bike,Contract,4.06,Y
14375,DP14376,Nikhil S,Delhi,Bike,Contract,4.0,Y
14376,DP14377,Divya N,Bengaluru,Bike,Contract,3.84,Y
14377,DP14378,Arjun M,Bengaluru,Bike,Part-time,4.71,Y
14378,DP14379,Rakesh N,Bengaluru,Bike,Full-time,3.69,Y
14379,DP14380,Shreya N,Bengaluru,Scooter,Part-time,3.84,Y
14380,DP14381,Kiran K,Delhi,Car,Part-time,3.72,Y
14381,DP14382,Suresh R,Bengaluru,Scooter,Part-time,3.97,Y
14382,DP14383,Nikhil D,Hyderabad,Bike,Part-time,3.99,Y
14383,DP14384,Suresh O,Mumbai,Bike,Part-time,4.31,Y
14384,DP14385,Ananya X,Pune,Scooter,Full-time,4.13,N
14385,DP14386,Ravi J,Kolkata,Bike,Full-time,3.77,Y
14386,DP14387,Shreya U,Hyderabad,Bike,Full-time,4.43,Y
14387,DP14388,Vikas D,Hyderabad,Bike,Full-time,4.26,Y
14388,DP14389,Manoj J,Bengaluru,Scooter,Contract,4.3,Y
14389,DP14390,Pooja X,Pune,Cycle,Full-time,4.02,N
14390,DP14391,Shreya O,Mumbai,Car,Part-time,4.51,Y
14391,DP14392,Rahul F,Mumbai,Car,Part-time,4.1,Y
14392,DP14393,Deepak R,Kolkata,Scooter,Part-time,3.97,Y
14393,DP14394,Manoj I,Delhi,Bike,Full-time,4.19,Y
14394,DP14395,Vikas A,Kolkata,Bike,Contract,4.26,Y
14395,DP14396,Vikas J,Kolkata,Scooter,Part-time,4.77,Y
14396,DP14397,Arjun Y,Hyderabad,Scooter,Full-time,4.58,Y
14397,DP14398,Suresh C,Delhi,Bike,Part-time,4.58,N
14398,DP14399,Amit P,Bengaluru,Scooter,Contract,4.13,Y
14399,DP14400,Divya Y,Hyderabad,Bike,Part-time,3.9,Y
14400,DP14401,Kiran T,Mumbai,Scooter,Full-time,4.21,Y
14401,DP14402,Deepak Q,Mumbai,Bike,Contract,4.2,N
14402,DP14403,Meena Y,Hyderabad,Bike,Full-time,4.43,Y
14403,DP14404,Ravi H,Bengaluru,Bike,Full-time,4.51,Y
14404,DP14405,Deepak D,Mumbai,Car,Full-time,4.03,Y
14405,DP14406,Divya B,Ahmedabad,Bike,Part-time,4.27,Y
14406,DP14407,Ananya S,Delhi,Scooter,Part-time,4.49,Y
14407,DP14408,Nikhil Q,Pune,Scooter,Contract,4.83,Y
14408,DP14409,Sneha M,Delhi,Cycle,Full-time,4.44,Y
14409,DP14410,Manoj Y,Chennai,Scooter,Full-time,3.62,Y
14410,DP14411,Amit F,Mumbai,Scooter,Full-time,3.82,Y
